Index,Anotação
"Ainda não consegui escolher um prato ruim. Tudo muito bem feito, atendimento bom e preço dentro do razoável. Chegue cedo.","{'entities': [(31, 36, 'COMIDA'), (65, 76, 'SERVIÇO'), (83, 88, 'PREÇO')]}"
Ótimo atendimento do garçom Valdo e matre Nice. Tudo perfeito. Adoramos o mimo de aniversário. Jantar em família maravilhoso.,"{'entities': [(95, 101, 'COMIDA'), (6, 17, 'SERVIÇO'), (21, 33, 'SERVIÇO'), (36, 46, 'SERVIÇO')]}"
Recomendo. Ótimo atendimento. Parabéns pelos profissionais da casa: Garçom Milton e Djan educados e atenciosos.,"{'entities': [(17, 28, 'SERVIÇO'), (68, 81, 'SERVIÇO'), (84, 88, 'SERVIÇO')]}"
"Comida maravilhosa, um excelente serviço. Comemoramos o aniversário da minha irmã e ela chegou a ganhar um bolo. O garçom Marcelino foi muito atencioso. Recomendo a todos.Mais","{'entities': [(0, 6, 'COMIDA'), (107, 111, 'COMIDA'), (33, 40, 'SERVIÇO'), (115, 131, 'SERVIÇO')]}"
"Ambiente muito bom. Vista espetacular. Variedades de pratos. Preço razoável. Não ocasião pedimos o prato ""canoa quebrada"" que estava muito bom. Só dei azar pois escolhi um domingo muito movimentado. Tinha fila de espera. No mais recomendo.","{'entities': [(0, 8, 'AMBIENTE'), (20, 25, 'AMBIENTE'), (53, 59, 'COMIDA'), (99, 104, 'COMIDA'), (106, 120, 'COMIDA'), (61, 66, 'PREÇO')]}"
Excelente atendimento com um infraestrutura sem comparação com uma linda vista para o lago paranoá. Comida muito gostosa!!! Super recomendo!!!,"{'entities': [(29, 43, 'AMBIENTE'), (73, 78, 'AMBIENTE'), (100, 106, 'COMIDA'), (10, 21, 'SERVIÇO'), (86, 98, 'LOCALIZAÇÃO')]}"
"Boas porções, pratos com qualidade e ambiente agradável. Algumas vezes está muito cheio e isso da uma desanimada ainda mais se estiver com grupos grandes.","{'entities': [(37, 45, 'AMBIENTE'), (5, 12, 'COMIDA'), (14, 20, 'COMIDA')]}"
"O restaurante Coco Bambu é muito agradável, com um cardápio excelente em frutos do mar  e ótima comida.","{'entities': [(2, 24, 'GERAL'), (51, 59, 'COMIDA'), (73, 86, 'COMIDA'), (96, 102, 'COMIDA')]}"
"Thiago Luiz nosso garçom,muito eficiente,atencioso,simpático.foi o melhor Maitre Braga Muito bom, excelente no que faz. Amei minha estadia com vcs...Super indico","{'entities': [(0, 11, 'SERVIÇO'), (18, 24, 'SERVIÇO'), (74, 86, 'SERVIÇO')]}"
"Restaurante com bom atendimento, com comida maravilhosa e boas instalações, boa localização, moderno","{'entities': [(63, 74, 'AMBIENTE'), (0, 11, 'GERAL'), (37, 43, 'COMIDA'), (20, 31, 'SERVIÇO'), (80, 91, 'LOCALIZAÇÃO')]}"
"Estive no começo do mês nesse restaurante, fui atendida pelo garçom chamado: Wenderson, super simpático e simples. Fiquei encantada com a comida, promoções excelentes e o atendimento nem se fala. Super Recomendo!!!","{'entities': [(30, 41, 'GERAL'), (138, 144, 'COMIDA'), (61, 67, 'SERVIÇO'), (77, 86, 'SERVIÇO'), (171, 182, 'SERVIÇO'), (146, 155, 'PREÇO')]}"
"Restaurante amplo, boa decoração, atendimento perfeito, rapidez no atendimento, estacionamento, ótimo custo benefício.","{'entities': [(23, 32, 'AMBIENTE'), (0, 11, 'GERAL'), (34, 45, 'SERVIÇO'), (67, 78, 'SERVIÇO'), (102, 117, 'PREÇO'), (80, 94, 'LOCALIZAÇÃO')]}"
"A comida é incrível e veio super rápido! O atendimento é ótimo, garçons mto solícitos mas é bem devagar... do tipo q você tem q ficar fazendo sinal um tempão pra alguém vir. Ficamos esperando mesa no hall e um garçom aparecia a cada 5...Mais","{'entities': [(2, 8, 'COMIDA'), (43, 54, 'SERVIÇO'), (64, 71, 'SERVIÇO'), (210, 216, 'SERVIÇO')]}"
A comida é razoável  O atendimento fica a desejar A limpeza das mesas deveria ser feita por outra pessoa que não fosse o garçom,"{'entities': [(64, 69, 'AMBIENTE'), (2, 8, 'COMIDA'), (23, 34, 'SERVIÇO'), (121, 127, 'SERVIÇO')]}"
"Restaurante especial no Shopping Iguatemi Ribeirão Preto, atendimento de primeira, pratos elaborados e fartos, recomendo a visita","{'entities': [(0, 11, 'GERAL'), (83, 89, 'COMIDA'), (58, 69, 'SERVIÇO'), (24, 56, 'LOCALIZAÇÃO')]}"
"Consultamos a indicação do restaurante no site da tripadvisor e as recomendações eram excelentes. Pretendiamos visitar o estabelecimento em uma data específica, no entanto, a reserva on line não estava disponível. Escrevemos um e-mail no site do coco bambu descrevendo a dificuldade de reserva. Logo...Mais","{'entities': [(27, 38, 'GERAL'), (121, 136, 'GERAL'), (246, 256, 'GERAL')]}"
"Lugar agradável, bonito, com garçons bem preparados, gentis, simpáticos. Música brasileira de bom nível apresentada por um artista local. A comida é excelente e a sobremesa divina. Atendimento de classe proporcionado pelo Sr. Orlando.","{'entities': [(73, 79, 'AMBIENTE'), (0, 5, 'GERAL'), (140, 146, 'COMIDA'), (163, 172, 'COMIDA'), (29, 36, 'SERVIÇO'), (181, 192, 'SERVIÇO'), (222, 233, 'SERVIÇO')]}"
Somos cliente há anos. Nota 1000! Sempre sendo muito bem atendido pelo Isaías e o Brito!! Cardápio mais completo de Fortaleza!!,"{'entities': [(90, 98, 'COMIDA'), (71, 77, 'SERVIÇO'), (82, 87, 'SERVIÇO'), (116, 125, 'LOCALIZAÇÃO')]}"
"Fui comemorar dois anos de casamento com minha esposa e como sempre fomos muito bem atendidos, a comida estava bem apresentada e deliciosa. O ambiente é muito agradável e confortável. A localização dentro do Shopping Iguatemi já nos proporciona comodidade pelo amplo estacionamento e localização....Mais","{'entities': [(142, 150, 'AMBIENTE'), (97, 103, 'COMIDA'), (186, 197, 'LOCALIZAÇÃO'), (208, 225, 'LOCALIZAÇÃO'), (267, 281, 'LOCALIZAÇÃO'), (284, 295, 'LOCALIZAÇÃO')]}"
Ambiente agradável com música boa! Atendimento excelente como sempre! E a comida sempre muito boa !!,"{'entities': [(0, 8, 'AMBIENTE'), (23, 29, 'AMBIENTE'), (74, 80, 'COMIDA'), (35, 46, 'SERVIÇO')]}"
Trata-se lugar aconchegante onde você poderá saborear uma deliciosa refeição incluindo também uma excelente sobremesa. Em relação ao ambiente super agradável onde o atendimento sem comentários é nota dez,"{'entities': [(133, 141, 'AMBIENTE'), (9, 14, 'GERAL'), (68, 76, 'COMIDA'), (108, 117, 'COMIDA'), (165, 176, 'SERVIÇO')]}"
"Jantei um prato de camarão delicioso (camarão praia de olinda) ao som de boa música! Pra quem gosta de frutos do mar, aqui é o lugar. Adorei os músicos,  excelentes, especialmente nas quintas-feiras, quarteto de jazz, adoro!!","{'entities': [(77, 83, 'AMBIENTE'), (212, 216, 'AMBIENTE'), (127, 132, 'GERAL'), (10, 15, 'COMIDA'), (19, 26, 'COMIDA'), (38, 61, 'COMIDA'), (103, 116, 'COMIDA')]}"
"Ótimo restaurante comida boa e ambiente agradável, Garçons prestativos  e bebidas deliciosas !!!👏🏻👏🏻👏🏻👏🏻","{'entities': [(31, 39, 'AMBIENTE'), (6, 17, 'GERAL'), (18, 24, 'COMIDA'), (74, 81, 'BEBIDA'), (51, 58, 'SERVIÇO')]}"
"Tudo atendeu às expectativas. Ambiente aconchegante, pratos saborosos, ótimo atendimento pelo Maikon e equipe.","{'entities': [(30, 38, 'AMBIENTE'), (53, 59, 'COMIDA'), (77, 88, 'SERVIÇO'), (94, 100, 'SERVIÇO')]}"
"Ótimas opções de pratos com frutos do mar, e variadas sobremesas, local lindo. Preço um pouco alto mas vale a pena.","{'entities': [(66, 71, 'GERAL'), (17, 23, 'COMIDA'), (28, 41, 'COMIDA'), (54, 64, 'COMIDA'), (79, 84, 'PREÇO')]}"
"O lugar do restaurante é agradavel. Fica á beira mar. A comida uma delícia. Um peixe grelhado com molho de camarão (Peixada Tropical) e uma salada muito farta, pedida à parte. Uma variedade de sucos de fruta muito grande. Vale a pena!","{'entities': [(11, 22, 'GERAL'), (56, 62, 'COMIDA'), (79, 114, 'COMIDA'), (116, 132, 'COMIDA'), (140, 146, 'COMIDA'), (193, 207, 'BEBIDA'), (2, 7, 'LOCALIZAÇÃO'), (43, 52, 'LOCALIZAÇÃO')]}"
"Muito bem atendida pelo Alexandre Souza! Voltarei sempre, muito educado e proativo. Espero ser atendida sempre por ele.Mais","{'entities': [(24, 39, 'SERVIÇO')]}"
"Ambiente super aconchegante, cardápio bem variado, hoje fomos surpreendidos com música e violão ao vivo mas o destaque fica para o atendimento. Equipe de garçons muito bem treinados, educados, simpáticos e pró ativos! Destaque para o Samuel que veio direto de Fortaleza para abrilhantar a...Mais","{'entities': [(0, 8, 'AMBIENTE'), (80, 86, 'AMBIENTE'), (29, 37, 'COMIDA'), (131, 142, 'SERVIÇO'), (154, 161, 'SERVIÇO'), (234, 240, 'SERVIÇO'), (260, 269, 'LOCALIZAÇÃO')]}"
Atendimento do nosso amigo Charles maravilhoso.. Me ajudou a organizar esse jantar especial junto com nosso amigo Julho que deu total atenção..  Mesa reservada em um local muito bom e um musical agradável...  A comida sem palavras...   Muito grato por tudo que nós proporcionou,"{'entities': [(187, 194, 'AMBIENTE'), (211, 217, 'COMIDA'), (0, 11, 'SERVIÇO'), (27, 34, 'SERVIÇO'), (114, 119, 'SERVIÇO')]}"
"Fomos atendido pelo CLEBER, um atendimento excelente, voltarei lá pelo excelente atendimento dele, super atencioso, educado, sabe tudo sobre vinhos e bebidas, fiquei surpresa.. Adorei comemorar meus 8 anos de casamento no Cocó Bambu sendo atendidos por ele! Pratos e bebidas de melhor qualidade.. Super...Mais","{'entities': [(222, 232, 'GERAL'), (258, 264, 'COMIDA'), (141, 147, 'BEBIDA'), (150, 157, 'BEBIDA'), (267, 274, 'BEBIDA'), (20, 26, 'SERVIÇO'), (31, 42, 'SERVIÇO'), (81, 92, 'SERVIÇO')]}"
"Atendimento, ambiente e comida deliciosa! Wellington atendente muito querido, será um prazer voltar !","{'entities': [(13, 21, 'AMBIENTE'), (24, 30, 'COMIDA'), (0, 11, 'SERVIÇO'), (42, 52, 'SERVIÇO')]}"
"Muito satisfatório o atendimento, cardápio, bebidas e ambiente!!! Primeiro de muitos jantares aqui!!","{'entities': [(54, 62, 'AMBIENTE'), (34, 42, 'COMIDA'), (44, 51, 'BEBIDA'), (21, 32, 'SERVIÇO')]}"
ótimo atendimento do garçom! um ótimo ambiente é uma ótima comida! lugar perfeito para vim com a família! Garçom Ribeiro,"{'entities': [(38, 46, 'AMBIENTE'), (67, 72, 'GERAL'), (59, 65, 'COMIDA'), (6, 17, 'SERVIÇO'), (21, 27, 'SERVIÇO'), (106, 120, 'SERVIÇO')]}"
Restaurante muito tradicionais e com sabores para todos os gostos. Bom atendimento e deliciosas sobremesas.,"{'entities': [(0, 11, 'GERAL'), (96, 106, 'COMIDA'), (71, 82, 'SERVIÇO')]}"
O restaurante Coco Bambu nunca decepciona.  Atendimento e comida excelentes. Prepare-se para comer muito. Os pratos são muito bem servidos.,"{'entities': [(2, 24, 'GERAL'), (58, 64, 'COMIDA'), (109, 115, 'COMIDA'), (44, 55, 'SERVIÇO')]}"
Ótimo atendimento do profissional Ronaldo Martins. Os pratos muito bem servidos e no preço justo. Obrigado,"{'entities': [(54, 60, 'COMIDA'), (6, 17, 'SERVIÇO'), (34, 49, 'SERVIÇO'), (85, 90, 'PREÇO')]}"
"Muito Bom, da recepção, ao atendimento dos garçons, sem falar no ambiente,refeições e petiscos servidos. Show de bola 👏👏👏👏","{'entities': [(65, 73, 'AMBIENTE'), (86, 94, 'COMIDA'), (14, 22, 'SERVIÇO'), (27, 38, 'SERVIÇO'), (43, 50, 'SERVIÇO')]}"
"O ambiente é lindo, talvez isso q atraia as pessoas!  Não sei se é padrão, mas não estamos tendo uma boa experiência gastronômica em Salvador! A entrada era linda pra foto... Um pastelão gigante... Na boca o sabor era de massa murcha, q ficou ao...Mais","{'entities': [(2, 10, 'AMBIENTE'), (117, 129, 'COMIDA'), (145, 152, 'COMIDA'), (178, 194, 'COMIDA'), (221, 226, 'COMIDA'), (133, 141, 'LOCALIZAÇÃO')]}"
"Ótimo, fomos super bem atendidos pelo Nunes, voltaremos em breve, mas com mais familiares e amigos!!","{'entities': [(38, 43, 'SERVIÇO')]}"
"Ambiente excelente, um atendimento muito cordial, comida bastante farta, há pratos como o camarão internacional que dão para 3 ou 4 pessoas a um preço bastante acessível.","{'entities': [(0, 8, 'AMBIENTE'), (50, 56, 'COMIDA'), (76, 82, 'COMIDA'), (90, 111, 'COMIDA'), (23, 34, 'SERVIÇO'), (145, 150, 'PREÇO')]}"
Pratos bem servidos com um sabor especial em um ambiente acolhedor. Excelente para comemorações e confraternizações.,"{'entities': [(48, 56, 'AMBIENTE'), (0, 6, 'COMIDA')]}"
"ambiente do lounge maravilhoso.  Tivemos um probleminha no drink, mas fora isso ambiente e atendimento excelente.","{'entities': [(0, 8, 'AMBIENTE'), (12, 18, 'AMBIENTE'), (80, 88, 'AMBIENTE'), (59, 64, 'BEBIDA'), (91, 102, 'SERVIÇO')]}"
"Estivemos em um jantar de familia, seis pessoas, todos pediram um único prato e eu diferente, por ser vegetariana. O único prato dos demais veio errado, depois substituíram e era gostoso. As opções vegetarianas são poucas e sem graça, praticamente comida de doente. Fiquei decepciona,...Mais","{'entities': [(72, 77, 'COMIDA'), (123, 128, 'COMIDA'), (191, 210, 'COMIDA'), (248, 254, 'COMIDA')]}"
"Boa refeição , comida na balança com preço razoável, boa variedade e gostosa, seria uma filial do famoso restaurante coco bambu conforme me informaram, vale a pena.","{'entities': [(105, 127, 'GERAL'), (4, 12, 'COMIDA'), (15, 21, 'COMIDA'), (37, 42, 'PREÇO')]}"
Comida e drinks muito bons e bem servidos. Ambiente agradável com música de qualidade. Recomendo!!!!,"{'entities': [(43, 51, 'AMBIENTE'), (66, 72, 'AMBIENTE'), (0, 6, 'COMIDA'), (9, 15, 'BEBIDA')]}"
"Já fui outras vezes. Atendimento impecável, local aconchegante, comida de excelente qualidade e farta, boa carta de vinhos e variadas opções de bebidas.","{'entities': [(44, 49, 'GERAL'), (64, 70, 'COMIDA'), (107, 122, 'BEBIDA'), (144, 151, 'BEBIDA'), (21, 32, 'SERVIÇO')]}"
"Estava tudo muito gostoso! Fomos muito bem atendidos pelo Leonardo! Tanto hoje quanto no dia 24/11, que fomos, nas duas vezes ele prestou o melhor atendimento, foi muito educado, atencioso!","{'entities': [(58, 66, 'SERVIÇO'), (147, 158, 'SERVIÇO')]}"
"Fomos atendidos pelo atendente Henrique Silva, adoramos o ambiente, música ao vivo agradável.. Prato camarão de Olinda impecável","{'entities': [(58, 66, 'AMBIENTE'), (68, 82, 'AMBIENTE'), (95, 118, 'COMIDA'), (21, 45, 'SERVIÇO')]}"
estive no local para comemorar o niver de uma amiga! Garçom Kelvin muito atencioso. Comida sempre ótima!,"{'entities': [(10, 15, 'GERAL'), (84, 90, 'COMIDA'), (53, 66, 'SERVIÇO')]}"
Silvia Sérgio e bandeira espaço  muito aconchegante parquinho atendimento  de Silvia Sérgio Bandeira excelente amamos tudo super indico,"{'entities': [(25, 31, 'AMBIENTE'), (52, 61, 'AMBIENTE'), (0, 6, 'SERVIÇO'), (7, 13, 'SERVIÇO'), (16, 24, 'SERVIÇO'), (62, 73, 'SERVIÇO'), (78, 84, 'SERVIÇO'), (85, 91, 'SERVIÇO'), (92, 100, 'SERVIÇO')]}"
Bem servido o prato a parmegiana finalizado com uma sobremesa de maçã dos deuses e o atendimento bem cordial do João Neto,"{'entities': [(14, 19, 'COMIDA'), (22, 32, 'COMIDA'), (52, 61, 'COMIDA'), (65, 80, 'COMIDA'), (85, 96, 'SERVIÇO'), (112, 121, 'SERVIÇO')]}"
"Ambiente muito agradável, pratos muito saborosos e bem elaborados, fomos atendidos pelo Márcio, atendimento impecável muito educado e solicito.","{'entities': [(0, 8, 'AMBIENTE'), (26, 32, 'COMIDA'), (88, 94, 'SERVIÇO'), (96, 107, 'SERVIÇO')]}"
"Nota 1000. Atendimento ótimo, degustamos o delicioso camarão internacional para 4 pessoas,na verdade daria pra 6,pois a porção é grande,sem falar nos coquetéis, pinacolada,moscou mole divinos,e mais divino ainda é a vista da varanda para o lago.","{'entities': [(216, 221, 'AMBIENTE'), (53, 74, 'COMIDA'), (120, 126, 'COMIDA'), (150, 159, 'BEBIDA'), (161, 171, 'BEBIDA'), (172, 183, 'BEBIDA'), (11, 22, 'SERVIÇO')]}"
"Ambiente aconchegante. Atendimento do Janes top. Sérgio avaliador tbm.............. Voltaremos para saborear outras opções, desse delicioso cardápio.","{'entities': [(0, 8, 'AMBIENTE'), (140, 148, 'COMIDA'), (23, 34, 'SERVIÇO'), (38, 43, 'SERVIÇO')]}"
"Muito bom sempre! Comida, ambiente e atendimento sempre impecável !!! Messias meu parceiro muito obrigada por sempre nos atender bem! 👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾","{'entities': [(26, 34, 'AMBIENTE'), (18, 24, 'COMIDA'), (37, 48, 'SERVIÇO'), (70, 77, 'SERVIÇO')]}"
"Estivemos em um almoço de confraternização no salão reservado, degustamos um dos menus preparados para essas ocasiões com 3 pratos principais (carne seca, camarão e peixe) após uma entrada. TODOS os pratos estavam deliciosos. É a cocada de sobremesa foi repetida 4x. Sensacional. Atendimento foi...Mais","{'entities': [(81, 86, 'COMIDA'), (124, 141, 'COMIDA'), (143, 153, 'COMIDA'), (155, 162, 'COMIDA'), (165, 170, 'COMIDA'), (181, 188, 'COMIDA'), (199, 205, 'COMIDA'), (230, 236, 'COMIDA'), (240, 249, 'COMIDA'), (280, 291, 'SERVIÇO')]}"
"Recém-inaugurado em Ribeirão Preto, já se mostra uma excelente opção gastronômica. O cardápio é gigante, o serviço é rápido e bem agradável. Os preços, embora salgados, são compensados pelo tamanho generoso das porções, que permitem dividir o prato em 3 ou 4 pessoas ou levar...Mais","{'entities': [(85, 93, 'COMIDA'), (211, 218, 'COMIDA'), (107, 114, 'SERVIÇO'), (144, 150, 'PREÇO'), (20, 34, 'LOCALIZAÇÃO')]}"
"Segunda vez que almoçamos no Coco Bambu, e por nossa sorte atendidos novamente pelo Douglas, muito atencioso e cordial, que me encantou me levando pra conhecer a cozinha. A cozinha é super organizada, limpa e profissionais bem uniformizados. Minha formação  em Gastronomia então fiquei encantada...Mais","{'entities': [(162, 169, 'AMBIENTE'), (173, 180, 'AMBIENTE'), (29, 39, 'GERAL'), (84, 91, 'SERVIÇO'), (209, 222, 'SERVIÇO')]}"
"Excelente atendimento de todos os funcionários. O Douglas, responsável pela nossa mesa e foi muito atencioso. O prato estava uma delícia! Ótimo custo beneficio, super recomendo!","{'entities': [(112, 117, 'COMIDA'), (10, 21, 'SERVIÇO'), (50, 57, 'SERVIÇO'), (144, 159, 'PREÇO')]}"
"Fui atendida pelo garçom Eduardo, atencioso, apesar de ter pedido de entrada uma lula a dore e veio metade da porção o Eduardo soube contornar a situação sendo sempre cordial.","{'entities': [(69, 76, 'COMIDA'), (81, 92, 'COMIDA'), (110, 116, 'COMIDA'), (18, 32, 'SERVIÇO'), (119, 126, 'SERVIÇO')]}"
Indico para todos !! Atendimento do garçom Cosmo é espetacular !!!! A cada dia uma coisa melhor !!! Indico para todos !,"{'entities': [(21, 32, 'SERVIÇO'), (36, 48, 'SERVIÇO')]}"
"Primeira visita ao Coco Bambu do SP Market. Ambiente amplo e agradável, staff eficiente. Comida chegou à mesa no tempo certo. O risoto de limão siciliano estava perfeito. Os camarões cosidos no ponto certo mas, já não estavam tão quentes. Carta de vinhos bem variada,...Mais","{'entities': [(44, 52, 'AMBIENTE'), (19, 29, 'GERAL'), (89, 95, 'COMIDA'), (128, 153, 'COMIDA'), (174, 182, 'COMIDA'), (239, 254, 'BEBIDA'), (72, 77, 'SERVIÇO'), (33, 42, 'LOCALIZAÇÃO')]}"
Fomos atendidos pelo excelente profissional Val! Comida excelente e ambiente super agradável! Com certeza retornaremos !!!,"{'entities': [(68, 76, 'AMBIENTE'), (49, 55, 'COMIDA'), (31, 47, 'SERVIÇO')]}"
"Precisa melhorar a circulação de ar. Por ser fechado, o cheiro de frutos do mar incomoda. Deveria abrir as janelas quando estiver sem atendimento. E os preços também, subiram muito.","{'entities': [(66, 79, 'COMIDA'), (134, 145, 'SERVIÇO'), (152, 158, 'PREÇO')]}"
"Comida muita boa e atendimento do Orlando melhor ainda, muito atencioso! O espaço é muito agradável também, vale a pena!","{'entities': [(75, 81, 'AMBIENTE'), (0, 6, 'COMIDA'), (19, 30, 'SERVIÇO'), (34, 41, 'SERVIÇO')]}"
"Desde o atendimento inicial até a conta, tudo perfeito! O garçom Osmar super atencioso e o Matre Jeovani impecável! Tudo ótimo!","{'entities': [(8, 19, 'SERVIÇO'), (58, 70, 'SERVIÇO'), (91, 104, 'SERVIÇO')]}"
Comemoramos aniversário da minha filha e fomos muito bem atendidas pelo Josiel. Suco de frutas vermelhas ótimo!!!,"{'entities': [(80, 104, 'BEBIDA'), (72, 78, 'SERVIÇO')]}"
"Bela arquitetura e decoração. Atendimento excelente desde a recepção até a saída. Um amplo espaço para as crianças. Boa acústica, culinária refinada e para quem gosta de pimenta bem picante vale a pena experimentar.  O restaurante não aceita pagamento dos 10% para os garçons,fica bem...Mais","{'entities': [(5, 16, 'AMBIENTE'), (91, 114, 'AMBIENTE'), (120, 128, 'AMBIENTE'), (219, 230, 'GERAL'), (130, 139, 'COMIDA'), (170, 177, 'COMIDA'), (30, 41, 'SERVIÇO'), (60, 68, 'SERVIÇO')]}"
"Tudo ótimo. A música estava agradável , ameiiiii o ambiente aconchegante. A comida uma delícia, perfeita.","{'entities': [(14, 20, 'AMBIENTE'), (51, 59, 'AMBIENTE'), (76, 82, 'COMIDA')]}"
"Tivemos um excelente atendimento do garçom Gustavo, que nos recepcionou com muita atenção. Nos proporcionou um atendimento realmente diferenciado.  Gostamos bastante das opções do buffet e de tudo em geral.  Ótima opção de refeição no Shopping Vila Olímpia. Procurem o Gustavo, o atendimento vale demais...Mais","{'entities': [(180, 186, 'COMIDA'), (21, 32, 'SERVIÇO'), (36, 50, 'SERVIÇO'), (111, 122, 'SERVIÇO'), (269, 276, 'SERVIÇO'), (280, 291, 'SERVIÇO'), (235, 256, 'LOCALIZAÇÃO')]}"
Onde se come muito bem custo beneficio recomendo fica próximo ao lago sul setor de clubes sul local lindo e bem gostoso para confraternização.,"{'entities': [(94, 99, 'GERAL'), (23, 38, 'PREÇO'), (65, 73, 'LOCALIZAÇÃO'), (83, 93, 'LOCALIZAÇÃO')]}"
"Excelente comida! Tanto os frutos do mar quanto as carnes. Caipirinha de coco é imperdível! Mas está sempre cheio, principalmente almoço de domingo e feriados, para essas datas tem que chegar ao local antes das 12h para não pegar fila. Local familiar, com brinquedoteca, bela...Mais","{'entities': [(256, 269, 'AMBIENTE'), (195, 200, 'GERAL'), (236, 241, 'GERAL'), (10, 16, 'COMIDA'), (27, 40, 'COMIDA'), (51, 57, 'COMIDA'), (59, 77, 'BEBIDA')]}"
"Restaurante ótimo, ambiente muito agradável, na ocasião em comemoração de aniversário de casamento, ótimos pratos e recepção, destacando o atendimento do garçom Ferraz, muito educado e atencioso!","{'entities': [(19, 27, 'AMBIENTE'), (0, 11, 'GERAL'), (107, 113, 'COMIDA'), (116, 124, 'SERVIÇO'), (139, 150, 'SERVIÇO'), (154, 167, 'SERVIÇO')]}"
"Excelente localização, atendimento e comida. Entretanto, a fila de espera lhe cansa... Passei cerca de 40 minutos em uma fila de espera para uma mesa! Mas depois que entramos, tudo foi flores!","{'entities': [(37, 43, 'COMIDA'), (23, 34, 'SERVIÇO'), (10, 21, 'LOCALIZAÇÃO')]}"
"Fomos muito bem atendidos pelo Fred e a Renata!! Ambiente muito bom e confortável, comida excelente!!","{'entities': [(49, 57, 'AMBIENTE'), (83, 89, 'COMIDA'), (31, 35, 'SERVIÇO'), (40, 46, 'SERVIÇO')]}"
"A comida é muito boa e bem servida, o lugarmuito aconchegante com boa música ao vivo, o atendimento do garçon Osmar foi excelente. Ótimo Custo benefício","{'entities': [(70, 84, 'AMBIENTE'), (2, 8, 'COMIDA'), (88, 99, 'SERVIÇO'), (103, 115, 'SERVIÇO'), (137, 152, 'PREÇO')]}"
"Nao gosto, usa receitas duvidosas com muito laticinios misturado com peixe, nao eh um restaurante de frutos do mar de raiz.Mais","{'entities': [(86, 97, 'GERAL'), (44, 54, 'COMIDA'), (69, 74, 'COMIDA'), (101, 114, 'COMIDA')]}"
"Simplismente um luxo!!!! Uma delicia a comida, o ambiente, o atendimento, nao peguei fila nenhuma de espera, foi em uma terça feira de jogo do Brasil na copa, comemorar bodas de couro, me senti na beira mar, pois estava um ventinho gostoso, imuninação boa.","{'entities': [(49, 57, 'AMBIENTE'), (39, 45, 'COMIDA'), (61, 72, 'SERVIÇO')]}"
"Sr. Lázaro, atendimento super excelente, pessoa muito agradável digno do padrão do estabelecimento, parabéns ao Coco Bambu e ao Sr. Lázaro pela dedicação.","{'entities': [(83, 98, 'GERAL'), (112, 122, 'GERAL'), (0, 10, 'SERVIÇO'), (12, 23, 'SERVIÇO'), (128, 138, 'SERVIÇO')]}"
Ótimo atendimento Rafael muito atencioso  Comida excelente Vinho bom E o som ambiente está de acordo com a época,"{'entities': [(73, 85, 'AMBIENTE'), (42, 48, 'COMIDA'), (59, 64, 'BEBIDA'), (6, 17, 'SERVIÇO'), (18, 24, 'SERVIÇO')]}"
"Nota 1000 em qualidade e atendimento, da simpática Fran! Equipe de parabéns!!!!!!!feliz em te-los em Rio Preto","{'entities': [(25, 36, 'SERVIÇO'), (51, 55, 'SERVIÇO'), (57, 63, 'SERVIÇO'), (101, 110, 'LOCALIZAÇÃO')]}"
"Já estive em algumas filiais da rede em São Paulo e Salvador, e posso afirmar que o restaurante de Fortaleza é o melhor de todos. Espaçoso, bem decorado, de frente para o mar, com atendimento top.  Os pratos tem o grande defeito de serem apenas...Mais","{'entities': [(157, 174, 'AMBIENTE'), (84, 95, 'GERAL'), (201, 207, 'COMIDA'), (180, 191, 'SERVIÇO'), (40, 49, 'LOCALIZAÇÃO'), (52, 60, 'LOCALIZAÇÃO'), (99, 108, 'LOCALIZAÇÃO')]}"
"O Mota, um excelente garçom! Gentil, atencioso, rápido e muito alegre. A comida, como sempre, maravilhosa.","{'entities': [(73, 79, 'COMIDA'), (2, 6, 'SERVIÇO'), (21, 27, 'SERVIÇO')]}"
"Restaurante maravilhoso, bons pratos, comida farta (até demais) e atendimento nota dez.Deveria ter pratos menores - sobra muita comida para duas pessoas. Tem serviço de manobrista que ajuda bastante em Fortaleza.","{'entities': [(0, 11, 'GERAL'), (30, 36, 'COMIDA'), (38, 44, 'COMIDA'), (99, 105, 'COMIDA'), (128, 134, 'COMIDA'), (66, 77, 'SERVIÇO'), (158, 165, 'SERVIÇO'), (169, 179, 'SERVIÇO'), (202, 211, 'LOCALIZAÇÃO')]}"
"Atendimento muito bom, garçom -Alex, serviço em geral, comida deliciosa. Ambiente bom, aberto, decoração bonita e aconchegante. Maitre Nice, simpatica, atenciosa.","{'entities': [(73, 81, 'AMBIENTE'), (55, 61, 'COMIDA'), (0, 11, 'SERVIÇO'), (23, 35, 'SERVIÇO'), (128, 139, 'SERVIÇO')]}"
"Maravilhosooooooo!!! Lugar super gostoso,uma graça. Fomos atendidas por um garçom espetacular,chamado Mizael,por nós,apelidado de Miza. Comemos um espaguete delicioso com molho branco,espinafre e Camarões. Super indico a visita.","{'entities': [(21, 26, 'GERAL'), (147, 156, 'COMIDA'), (171, 183, 'COMIDA'), (184, 193, 'COMIDA'), (196, 204, 'COMIDA'), (75, 81, 'SERVIÇO'), (102, 108, 'SERVIÇO')]}"
