,Unnamed: 0,nomeRestaurante,curtidas,rating,dataVisita,dataPublicacao,comentario,titulo,IDUsuarioFK
2058,136031,Coco Bambu Restaurante,0,5,2019-2-1,2019-2-25,Fomos atendidos pelo garçom Reginaldo e tivemos um ótimo atendimento!! Comida farta e muito saborosa!,Ótimo atendimento,brunafvmoura
2059,131835,Coco Bambu Lago Sul,0,5,2016-7-1,2016-8-26,"Um excelente lugar para quem busca uma otima comida acompanhado de um requintado ambiente, o prato: camarão internacional e a sobremesa: torta de banana não podem faltar entre os seus pedidos! Uma experiencia unica para quem chega em Brasília e para alguém que quer impressionar!...Mais",Lugar e Comida com Excelencia!,Cynthia C
2060,24339,Coco Bambu Bahia,0,5,2017-11-1,2017-11-10,"Excelente almoço. Meus parabéns em especial ao garçom Roberto que nos atendeu de forma impecável e ao chef William. Sempre peço o Paillard de Filé Mignon por considerar o melhor prato da casa. Pela equipe variar diariamente, muitas vezes o gosto é um pouco diferente...Mais",Paillard de filé mignon,Emílio W
2061,165092,Coco Bambu Anhembi,1,5,2019-10-1,2019-10-30,Atendimento excelente Paulo Donisete e o Metri Odair. Evento maravilhoso comida delíciosa.  Tudo muito bom.,Jantar de negócios,Thamires I
2062,14,Coco Bambu Anhembi,0,5,2022-3-1,2022-3-15,"Todos muito atenciosos, Sr. Guedes e Vinícius. Nota mil!  Fomos comemorar aniversário e fomos bem atendidos",Aniversário,marinabE9508KG
2063,48385,Coco Bambu Frutos do Mar,0,5,2021-7-1,2021-7-5,"Atendimento incrível feito pelo garçom neto! Foi gentil, estava de prontidão, super rápido, de uma educação inigualável",Atendimento Incrível pelo colaborador neto,andressacolli
2064,40342,Coco Bambu JK,0,5,2016-12-1,2016-12-20,"Ambiente gostoso.E possivel conversar com as pessoas a mesa.A comida estava muito boa.Comi um rizoto de camarao  muito saboroso,porcao generosa.Preco compativel.",Otima opcao,Ere367
2065,11845,Coco Bambu Sul Restaurante,0,5,2017-9-1,2017-9-5,"Adorei o camarao internacional, caipirosca perfeita. Adorei. O atendimento.  Agradeco. Toda equipe, principalmente ao Garcom Souza. Restaurante. Perfeito.",Perfeito,Karina M
2066,92905,Coco Bambu Águas Claras,0,5,2017-4-1,2017-4-26,Fomos bem atendidos e os pratos são maravilhosos. Quero destacar o excelente trabalho do garçom. Wanderson que estava sempre pronto a nos atender. Recomendo muito.,Excelente. ,Carlos E
2067,153133,Coco Bambu JK,0,5,2018-6-1,2018-6-2,Atendimento - 10 Rodrigo uchoa Comida - 10 macarrão Tamandaré             Tilapia coco Brasil  (sensacional)              Camarão jangadeiro Ambiente - música ao vivo bem tranquila e de boa qualidade,Aniversario,Carlos Alberto C
2068,161294,Coco Bambu Bahia,0,5,2014-3-1,2014-4-29,"O lugar é meio longe de tudo em salvador, mas tem uns drinks e pratos fantásticos. vale muito a pena pra quem aprecia uma boa comida.",Comer e Beber bem,Adeilson A
2069,147483,Coco Bambu JK,0,5,2018-2-1,2018-2-15,fomos almoçar quinta feira no côco bambu jk e tivemos uma ótima experiência gastronômica.. ótimo atendimento Raimundo e Ronaldo e maitre richard de oclinhos,jogo Thor best,Maria Helena S
2070,33582,Coco Bambu - Dom Pastel,0,5,2017-11-1,2017-11-18,"ambiente agradável para criançada, cerveja estupidamente gelada, contrário da comida que foi servida bem quente e saborosa . música muita boua que não atrapalha o bate papo. atendimento da garçonete vitória sipatica e atenciosa .",almoço,Jose Carlos C
2071,120854,Coco Bambu Bahia,0,4,2015-6-1,2015-6-13,"O restaurante é caro, luxuoso e grande, porém é saboroso! Vale cada centavo! Camarão Internacional é fantástico! Serve 4 pessoas por R$ 122,00",Vale cada centavo,julioadv
2072,109636,Coco Bambu SP Market,2,5,2018-11-1,2018-11-3,Fui no restaurante com meus amigos. Uma ótima esperiencia. Jaqueline da biblioteca cuidou muito bem da minha filha. Com muita paciência e carinho. Recomendo para quem tem filhos.,Jantar,Sabrinasilva2014
2073,132030,Coco Bambu SP Market,0,5,2019-7-1,2019-7-19,Wagner atendimento excelente o prato estava ótimo gosto muito daqui e quero voltar mais vezes tudo perfeito,Almoço,Roqueedna
2074,160538,Coco Bambu Floripa,0,5,2020-7-1,2020-7-9,"Adoramos a experiência gastronômica no Coco bambu do Iguatemi. Como de praxe, a comida estava deliciosa. O local ficou incrível, amplo espaço, mas com ar intimista. bem Decorado, equipe super bem treinada. Fomos muito bem atendido pelo garçom Gustavo. Vale a pena a visita, super...Mais",Adoramos a experiência gastronômica,G6852EPdanielas
2075,42720,Coco Bambu Anália Franco,0,5,2018-1-1,2018-1-9,"Garcon-  Rodrigo Uchoa Gerente-  Charles Tratamento top, boas indicações de pratos e vinhos. Excelente atenúmero. Recomendo.",Top,thais r
2076,147470,Coco Bambu Frutos do Mar,0,4,2015-2-1,2015-2-21,"Da entrada à sobremesa, excelente. Pedimos uma entrada e olha... que camarões eram aqueles?! Dos deuses. Pedimos a moqueca que, teoricamente, serve 2 pessoas, mas acho que na real deve servir umas 4.  Estava com uma amiga e não conseguimos comer nem 1/3 de toda...Mais",Excelente,Thamires S
2077,29018,Coco Bambu Flamboyant,0,5,2018-4-1,2018-4-15,Excelente visita ao restaurante coco bambu muito agradável ambiente e com o melhor atendimento do Garçon Fernando   Sempre que vou procuro garçon Fernando porque o atendimento é excelente !,Atendimento Excelente Garçon Fernando ,Heberson B
2078,7508,Coco Bambu Anhembi,0,5,2016-12-1,2017-2-14,"Bom atendimento, comida excelente, staff da melhor qualidade, carta de vinho super. O ambiente também é muito aconchegante com ar praiano.",Excelente,ninna164
2079,112643,Coco Bambu Bahia,0,5,2020-12-1,2020-12-16,"atendimento 100% atencioso, desde a primeira pessoa que abriu a porta até quem serviu e quem nos levou na porta.  $ vale super a pena, se dividir com alguém não sai caro sabor: divino, uma explosão de sabores",PERFEIÇÃO!!,844m_rciap
2080,24855,Coco Bambu Anhembi,1,5,2019-7-1,2019-7-11,"Maravilhoso, Paulo Donizeti otimo atendimento, prestativo nos indicou pratos e um vinho maravilhoso! Voltaremos com certeza!",Almoço,marianedorigon
2081,101753,Coco Bambu Campinas,0,5,2017-8-1,2017-8-25,"Ainda não conhecia o lugar.  Achei o ambiente lindo, a música ambiente deu um toque aconchegante e calmo ao lugar e faz esquecer o calor e loucura que estava do lado de fora. rs.  Realmente me senti em outro mundo.  O atendimento foi ótimo, apesar...Mais",Achei ótimo,Rodrigo B
2082,14505,Coco Bambu Brasília Shopping,0,5,2015-11-1,2015-12-3,"Já conhecia o restaurante de São Paulo e o de Brasília não deixa a desejar. Mantém a alta qualidade dos pratos, com cardápio refinado. Merece menção o atendimento personalizado, mesmo com o restaurante cheio. Em meio a tantas intempéries em Brasília, tive momentos de raro...Mais",Sabor do nordeste em Brasília,FernandoPSa
2083,139658,Coco Bambu Brasília Shopping,0,5,2015-10-1,2016-2-18,"É um dos melhores restaurantes de frutos do mar, com um preço muito justo, contudo com outras boas opções no cardápio, como as carnes e aves. Tem excelentes saladas também, pra turma que não come carne alguma. Muitos dos pratos são tão bem servidos ,...Mais",Para fãs de frutos do mar que não querem pagar caro,Armando César L
2084,75623,Coco Bambu Campinas,1,2,2016-5-1,2016-5-21,"Pratos de peixes para duas pessoas, são muito caros. 170,00 para duas pessoas. Não existe custo benefício. Sem sabor. Se sua intenção é sair de casa pra comer arroz e batata palha, será uma ótima escolha!  Atendimento ok, ambiente tbm. 😉",Comida sem sabor ,annddyy1994
2085,163695,Coco Bambu SP Market,0,5,2019-6-1,2019-6-22,Satisfeita com o excelente atendimento do garçon Wagner. Ambiente aconchegante. A música torna o ambiente agradável! Super recomendo!,Espaço agradável.,carladezembro
2086,178224,Coco Bambu Restaurante,0,5,2019-5-1,2019-5-20,"Excelente atendimento do Tadeu. Comida ótima , ambiente agradável , muita liberdade de ação.  Adorei.",Aniversário,Helen Alves A
2087,173433,Coco Bambu Águas Claras,4,5,2019-4-1,2019-4-26,Fui com minha família e fomos atendidos pelo Edcarlos que foi super atencioso conosco. Parabéns Coco bambu pela excelente equipe!,Tudo Top!,53viniciusp
2088,146431,Coco Bambu Anhembi,0,5,2017-6-1,2017-6-8,Hoje tive a experiência incrível no restaurante coco bambu ! Um atendimento diferenciado do Marsuel que nos atendeu com simpatia e agilidade! Sem contar o maravilhoso prato de camarão internacional ! Recomendo !,Experiência incrível ,Douglas_Goncalves8
2089,113313,Coco Bambu Anhembi,0,5,2018-10-1,2018-10-14,"Excelente atendimento pelo Maciel, ambiente muito agradavel, musica. Comida e bebida saborosa. Voltaremos com certeza.",Noite Maravilhosa,Wander826435
2090,62268,Coco Bambu Anália Franco,0,5,2019-11-1,2019-11-1,"O restaurante é maravilhoso. Uma excelente escolha para quem busca cômica de qualidade, ambiente agradável, e ótimo atendimento do garçom Souza.",Aniversário Maycon,adriana r
2091,178072,Coco Bambu Frutos do Mar,0,4,2015-11-1,2015-11-24,Bem localizado na beira mar!!! O local e a comida são muito bons!!! O ambiente muito agradável!!! A maioria dos pratos são grandes e servem três pessoas tranquilamente!!! O atendimento pode melhorar...,Bem localizado na beira mar!!!,Rui_Tavares
2092,126024,Coco Bambu Meireles,1,5,2020-10-1,2020-10-24,"Chegamos com muita fome, fomos muito bem atendidos pelo Sr. Bandeira o Rei da varanda  Notamos que a casa está com um excelente protocolo de segurança, isso nos deixou bem mais tranquilo  Tomamos uma caiporoska de caju saborosíssima. E quase nos acabamos saboreando um delicioso...Mais",Trabalho,chriscavalheiro
2093,4922,Coco Bambu,0,5,2013-9-1,2013-11-21,"O local é grande e oferece vários ambientes. Há uma variedade de pratos e mesmo estando lotado consegue atender com qualidade e rapidez. Destaque para o Camarão internacional, Camarão a Barra Grande e o pastel de camarão...aliás tudo é muito gostoso.",Excelente Restaurante.,400Aline
2094,94547,Coco Bambu Ribeirao Preto,0,5,2016-5-1,2016-6-1,"Os pratos servidos no Coco Bambu são excepcionais. Cada almoço ou jantar se torna uma experiência inigualável. Nosso último almoço em família pedimos a Rede de Pescador, estávamos em 4 pessoas, a princípio achamos que seria pouco, mas foi mais que suficiente. Pratos muito bem...Mais",Rede de Pescador,Zuleicaalem
2095,42281,Coco Bambu Frutos do Mar,1,5,2019-9-1,2019-9-23,Ambiente muito gostoso e bonito... serviço de qualidade e muito satisfatório. Fomos muito bem atendidos por todos e fomos embora exatamente satisfeitos com a comida,Coco bambu muito bom,André B
2096,34290,Coco Bambu Recife,0,5,2018-3-1,2018-6-18,"O restaurante tem uma ótima estrutura. Tem um parquinho para criança bem completo. Os pratos  não são baratos, mas como são muito bem servidos dá para compartilhar tranquilo entre umas 3 pessoas. Nós pedimos uma entrada, um único prato e sobremesa. Serve bem para mim,...Mais",Comida gostosa e bem servida.,Stenio_Brasil
2097,107296,Coco Bambu Recife,0,2,2021-2-1,2021-2-14,"Para um restaurante que tem um padrão mais elevado, deixou bastante a desejar. Uma espera enorme por um simples filé à parmegiana, é quando veio ainda veio errado, com uma aparência péssima, totalmente desapontado. Única coisa boa foi o pudim, que ainda sim esperei quase...Mais",Bem Longe de um padrão Coco Bambu,Karlson16
2098,180597,Coco Bambu Lago Sul,0,5,2018-4-1,2018-4-28,Alem da excelente comida o Garçom Ribeiro nos atendeu muito bem. Pedimos foi pratos de Camarão Internacional suficientes para 8 pessoa pelo menos.,Jantar,Paulo H
2099,80824,Coco Bambu - Dom Pastel,0,5,2018-1-1,2018-1-5,Restaurante com ambiente espetacular. Música voz e violão muito agradável. Atendimento diferenciado do garçom Eduardo e Diego.  Eduardo teve a gentileza de oferecer uma sobremesa em comemoração ao aniversário do meu pai.   Todo e qualquer  prato que você pedir será delicioso.,Almoço aniversário,Paulo Victor C
2100,13071,Coco Bambu Botafogo Rio,0,5,2022-8-1,2022-8-1,Adoramos o ambiente... Como sempre impecável... Fomos atendidos pelo Fernando que foi super gentil e ainda conseguiu uma tortinha para minha amiga aniversariante...,Aniversário,299rafaelaf
2101,178930,Coco Bambu Águas Claras,2,5,2017-6-1,2017-6-4,"Excelente em todos os aspectos, otimo atendimento, fomos atendidos pelo graçom  Rodrigo, muito competente e atencioso!! Prato espetacular e o pastel de camarão dos deuses!!",Aniversário,Michelle C
2102,7070,Coco Bambu JK,0,5,2022-7-1,2022-7-1,Funcionário Robson e Gilmar atendimento top brinquedoteca muito boa  Comida deliciosa só elogios sempre.,Tudo ótimo,Aluguedecore
2103,2669,Coco Bambu Meireles,0,5,2015-4-1,2015-5-4,"O Restaurante é muito legal. Ambiente agradável, caipiroscas servidas em ""copos"" de coco (uma delícia). Alguns pratos são servidos em travessas enormes que comem várias pessoas, conforme a fome. Recomendo.",Pratos muito bem servidos,Angelagaucha
2104,5820,Coco Bambu Meireles,1,5,2020-1-1,2020-1-6,"Como se diz, a primeira impressão é a que fica, pois bem, não posso reclamar de nada, a comida, o ambiente, o atendimento é principalente o Bruno que nos atendeu muito cordialmente, apesar de estar lotado o restaurante não demorou nossos pratos que são bem...Mais",Primeiro jantar no Coco Bambu,igorqueiroz10
2105,159087,Coco Bambu Brasília Shopping,0,5,2022-2-1,2022-2-5,"Fomos com 3 amigos e foi ótimo! No aplicativo tem prato na promoção, que vale super a pena! Fomos em um sábado e fomos muito bem atendidos pelo Domingos Silva no Brasília shopping",Almojanta,karenrua9
2106,47090,Coco Bambu Iguatemi Brasilia,0,1,2022-3-1,2022-3-26,Estive anteontem no camarada camarão da Barra e tinham várias opções de carregadores de celular. Aqui no Coco bambu eles tem carregador e não tem cabo. De que isso adianta ??   Também estamos cansados de reclamar que o camarão jangadeiro deveria ser vendida a unidade...Mais,Falta de qualidade de atendimento,camilavieira2020
2107,36043,Coco Bambu Lago Sul,0,5,2014-10-1,2014-12-2,"Lugar com linda vista e muito agradável. O estacionamento deveria ser maior, em alguns momentos fica quase impossível encontrar vagas. Ótima  comida.",Adoro ir lá...,sarahsE2042CJ
2108,27339,Coco Bambu Anhembi,0,5,2017-9-1,2017-9-18,"Restaurante muito bom. Atendimento cordial, comida excelente com pratos super bem servidos. Ambiente tranquilo, bem agradável.  Agradecimentos especial pela atenção do mitre Fabio e garçom Francisco que fizeram nossa experiência muito boa.",Comemoração aniversário ,Climber731986
2109,57010,Coco Bambu Market Place,1,5,2018-10-1,2018-10-4,"Lugar aconchegante, tranquilo e de serviços excelentes. Fomos muito bem atendidos e o prato que pedimos estava delicioso, no ponto e harmonizando com ambiente que é espetacular. Fomos atendido pelo Robero, que se colocou inteiramente a disposição para nos dar o melhor atendimento. Super recomendo!!!...Mais",Excelente comida e atendimento,Vanessa C
2110,114299,Coco Bambu Anália Franco,1,5,2019-3-1,2019-3-1,Fomos muito bem atendidas pelo garçom Fabio Ribeiro e gerente charles casa maravilhosa e a comida também parabéns pelo atendimento!!!!,Niver Gi ,roselyfagundes
2111,6975,Coco Bambu Conceito Eldorado,0,5,2021-6-1,2021-6-11,"Fui pela primeira vez para conhecer e a comida estava ótima, o ambiente agradável com música ao vivo e o garçom foi super atencioso.",Primeira experiência Coco Bambu,h962019
2112,155443,Coco Bambu Frutos do Mar,1,5,2019-10-1,2019-10-3,"Comida do Coco Bambu sempre de primeiro, ja conhecemos varios unidades do em brasil, mas hoje nos suprendeu o atendinento do garcom Ferando e do gerente Bakhtiar.Muito educado e gentil.",Janta no melhor restaurante do Brasil,luizmY4166ES
2113,1591,Coco Bambu Bahia,0,5,2018-10-1,2018-10-15,Atendimento e pratos excelentes. Bem localizado com fácil acesso; possui opção de lazer para crianças.,15/10/18,marcelocU3226PV
2114,113125,Coco Bambu Ribeirao Preto,0,5,2017-5-1,2017-6-2,"O Coco Bambu do Shopping  Iguatemi de Ribeirão  Preto tem um ambiente  elegante, com uma comida deliciosa e atendimento exemplar.",Vale a pena conhecer...,dribeda
2115,143853,Coco Bambu Anália Franco,0,5,2017-8-1,2017-8-25,"Fui no restaurante no dia 23 de Agosto e amei o atendimento do garçom Luiz Carlos. Não gostava de ir no local por conta do atendimento, mas como gosto muito da comida acabava voltando. Hoje fiquei imensamente feliz com o atendimento dele, acho justo fazer...Mais",O melhor garçom da casa !!!,RebecaS269
2116,105232,Coco Bambu Lago Sul,0,5,2015-12-1,2015-12-15,"Lugar sempre cheio, mas que tem ótimo atendimento, pratos deliciosos e fartos. Além disso é um belo restaurante muito bem localizado e frequentado.",Delicioso!,carollc2014
2117,180099,Coco Bambu Meireles,1,5,2021-5-1,2021-5-8,"Comida excelente, atendimento maravilhoso como sempre. Adoro!!! Retorno sempre com o desejo de experimentar um prato diferente.","Comida excelente, atendimento",alexnobre
2118,37135,Coco Bambu Meireles,0,4,2019-4-1,2019-5-8,"A Rede Coco Bambu já é  bem conhecida pela sofisticação, ambiente bem decorado, ar condicionado e seus petiscos são referência. Fiz uma visita de happy hour para tomar um chopp, um não, uns... Bem gelados, estilo zero grau Devasa.",Lugar bem bacana para happy hour,Yeda P
2119,170649,Coco Bambu Anália Franco,0,5,2016-6-1,2016-6-27,"Ambiemte agradável, os funcionários são atenciosos. Fomos jantar numa sexta feira e não havia espera. A comida chegou rápido e é mutio saborosa. Pedimos um camarão canoa quebrada e estava incrível! Super indico a sobremesa cocada de forno com sorvete. O preço é salgado, mas...Mais",Delícia de restaurante,628daniellam
2120,108882,Coco Bambu Frutos do Mar,1,5,2019-1-1,2019-4-15,"O restaurante é muito bem decorado, agradável, com pratos excelentes. O prato de camarão é o carro chefe do restaurante.Pratos muito bem servidos(3 pessoas) Fica na parte mais nobre e turística de Fortaleza - Beira-Mar.",O melhor do camarão,JULIOCGUIMARAES
2121,170991,Coco Bambu Brasília Shopping,0,5,2015-6-1,2015-6-18,"Adorei o restaurante. O prato da para 3 pessoas em media e os garçons são muito bem treinados. A musica do couvert artístico estava maravilhosa, bem como o clima. Ainda por cima, aceita sodexo. Voltarei com certeza numa próxima oportunidade.",Muito bem servido e musica boa,Maite S
2122,171900,Coco Bambu Anália Franco,1,4,2015-6-1,2015-6-28,"Localização, ambientes e comida muito bons. Atendimento muito bom. Setor de reserva meio atrapalhado. No mais, merece uma visita pela qualidade, não deixem de provar o couvert especial, com ceviche, camarões, etc..",Restaurante muito bom,Clauw2015
2123,104978,Coco Bambu Frutos do Mar,0,4,2016-2-1,2016-2-6,Um restaurante excelente. Muita variedade de pratos e bebidas. Atendimento exemplar. Custo benefício bom e o ambiente é muito bem decorados. Música ao vivo de excelente qualidade. Não cobram 10%,Excelente ,gustavol914
2124,142785,Coco Bambu Brasília Shopping,0,5,2020-1-1,2020-1-18,"Fui muito bem atendida, acima das expectativas. Pelo garçom marcos José e seu colega Lucas.  Comida excelente!",Amigos,daienes2016
2125,169592,Coco Bambu Lago Sul,0,5,2015-12-1,2016-4-10,"Localizado praticamente à beira do lago com uma vista maravilhosa, ambiente requintando extremamente agradável, funcionários gentis, pratos bem servidos  a preço justo.",Reunião de trabalho ,Leda S
2126,10322,Coco Bambu Porto Alegre,0,5,2022-5-1,2022-5-24,"Muito ótimo o atendimento do Jackson! Muito gentil e atencioso, merece as 5 estrelas :) Adorei tudoo",Jantar amigos,B3659NZjuliaj
2127,134727,Coco Bambu Flamboyant,0,5,2019-2-1,2019-2-12,"Ótimo atendimento, Chopp extremamente gelado , ótimos pratos muito bem servidos , com dobradinha do Chopp",Maravilhoso Jantar,seniltonbenaglia
2128,90497,Coco Bambu Anhembi,0,5,2017-9-1,2017-9-21,"Desde a recepção , até o atendimento do garçom Denilson , tudo maravilhoso ! Excelente sugestão de pratos e sobremesa ! Quero voltar logo !",Gosto de quero mais ! ,Nadia Cristina S
2129,85061,Coco Bambu JK,0,5,2013-8-1,2013-9-10,Se você quer jantar em um restaurante em SP mas com cara de restaurante de praia essa é uma ótima opção. Pratos deliciosos. Tem um peixe ao molho de maracujá e manga muitoooo bom!! A cocada assada com sorvete de creme é exatamente igual do...Mais,Jantar TOP,lianeserra
2130,91701,Coco Bambu Sul Restaurante,0,4,2015-9-1,2015-12-26,"O Coco Bambu é sem dúvidas um dos melhores restaurantes de Fortaleza, lugar agradável, ambiente tranquilo, bom atendimento e principalmente boa e farta comida. Top!",Vale a pena ir!,marciliomda
2131,93857,Coco Bambu Iguatemi Brasilia,0,1,2022-4-1,2022-4-19,"Gosto muito do Coco Bambu. Entretanto, foi decepcionante a experiência no Coco Bambu do Iguatemi Brasília. De entrada pedi um caldo de camarão que, acreditem, só havia dois míseros camarões. O prato principal foi pior, a rede de pescador chegou fria. Após termos solicitado, providenciaram...Mais",Péssima experiência!!!!,Elias F
2132,14729,Coco Bambu Sul Restaurante,0,4,2017-8-1,2017-10-2,Pratos fartos e deliciosos! Tem um parque grande e com atividades para todas as idades! Muitas marcas de cerveja!,Melhor camarão ,Judith C
2133,170206,Coco Bambu Anália Franco,0,5,2017-12-1,2017-12-14,"Muito bom, comida de boa qualidade e atendimento super rápido, sem dúvida nenhuma uns dos melhores restaurantes de São Paulo",Top dez super mega chopes ice show ,fernandocZ9224LV
2134,11299,Coco Bambu - Dom Pastel,1,5,2019-11-1,2019-11-6,Excelente atendimento dos garçons Eduardo e Wagner. Comida muito bem servida e deliciosas. Sobremesas tbm deliciosas. Obg,Aniversário familiar,Roberto M
2135,14696,Coco Bambu Anhembi,0,5,2017-4-1,2017-4-23,Recomendo! Não conhecia e fui por indicação. Achei excelente em todos os sentidos. Fomos muito bem atendidos pelo garçom Correia e pelo sommelier André . Pretendo voltar mais vezes.,Almoço ,301albertoj
2136,120590,Coco Bambu Águas Claras,1,4,2017-3-1,2017-3-13,Uma delícia de lugar e comida.   A comida é muito boa e quantidade farta. Dependendo do prato serve 4 pessoas tranquilamente.   Frutos do mar são excelentes mas a carne vermelha também é muito boa.   Garçons atenciosos mas demora um pouco pra vir as bebidas.   Música...Mais,Uma delícia mas pode melhorar...,Bruno M
2137,9353,Coco Bambu SP Market,1,5,2019-8-1,2019-8-23,"Foi muito bom o atendimento do Marciel, e excelente comida, ambiente agradável, recebemos um bolo comemorativo...",Aniversário de casamento,Ricardo S
2138,108023,Coco Bambu Meireles,1,5,2019-12-1,2019-12-14,Excelente atendimento. Wemerson está de parabéns. Nos sentimos bem atendidos e a comida estva excelente,Jantar,Ramon G
2139,153470,Coco Bambu - Dom Pastel,0,5,2017-11-1,2017-11-27,"Como sempre,um ambiente acolhedor uma culinária deliciosa  e  principalmente atendimento cordial do garçom Igor.",Fantástico ,sayonara maria ... P
2140,161589,Coco Bambu Flamboyant,0,3,2016-4-1,2016-4-20,"Normal para um restaurante medio Da regiao, pratos copiosos atendimento sorridente e fatura que corresponde aos preços em geral",Normal,emerjunior
2141,119322,Coco Bambu JK,1,5,2018-8-1,2018-8-16,"Atendido por Cleiton viana, atendimento ótimo, e um ambiente maravilhoso! músicas boas, prato delicioso!",Aniversário de namoro,lucasferneda
2142,18631,Coco Bambu Frutos do Mar,0,5,2015-10-1,2016-4-10,"Simplesmente divino!! Ambiente agradável e comida maravilhosa! Pratos um pouco caros, normal para um restaurante de frutos do mar, mas vale cada centavo! Pedi um prato com camarões gigantes, estava ótimo!",Divino,Giselle P
2143,173180,Coco Bambu Conceito Pátio Paulista,0,5,2021-5-1,2021-5-12,Muito bom! Adorei o atendimento do Leonardo! Fomos muito bem recebidas e atendidas ! Tomamos o espumante do coco bambu e achamos bem aprazível!,Excelente atendimento,931amandaf
2144,24475,Coco Bambu Porto Alegre,0,5,2019-7-1,2019-7-31,"Ótimo ambiente, gastronomia e atendimento... Atendimento do Rafael Aguiar de ecxelencia. Chopp gelado.",Evento Assist Card,Guilherme S
2145,68065,Coco Bambu Flamboyant,0,4,2014-7-1,2014-11-10,"Grande variedade de pratos, ótimo tempero, bom atendimento! O local é confortável, bonito. Bom custo-benefício.",Comida deliciosa!,lorranagabriellad
2146,29732,Coco Bambu Lago Sul,1,4,2014-4-1,2014-10-20,"Comida muito boa, com bom serviço. Pratos bem servidos. Batida de Coco é muito boa, vale a pena experimentar. Tem que chegar cedo, sempre lotado.",muito bom,JulioPohl
2147,146365,Coco Bambu Porto Alegre,0,5,2018-8-1,2018-8-3,"Excelente atendimento do Francelino, comida saborosa, vale lembrar sugestão do Francelino. 10 nota 10",Experiencia unica,Adilson F
2148,141148,Coco Bambu Flamboyant,0,5,2016-11-1,2016-11-8,"Excelente atendimento, comida muito boa e ambiente muito agradável, inclusive com música ao vivo! Fomos muito bem recepcionados pelo gerente Fábio e garçon Pedro! Só temos elogios e agradecimentos a deixar aqui! Excelente, vale a pene a visita.",Excelente,675alceur
2149,50457,Coco Bambu Frutos do Mar,1,5,2019-12-1,2019-12-8,"Muito bom atendimento pelo Jafferson, muito atenciso. A comida superou nossas expectativas. Clima, som, música ao vivo de excelente qualidade. Eu e meu marido amamos!",Lua de mel,rafaelasQ9210BS
2150,80169,Coco Bambu Conceito Pátio Paulista,0,5,2021-11-1,2021-11-12,"Foi muito bom explicação simples e muito atencioso. Ambiente maravilhoso, música sensacional e o nome do meu garçom foi Leonardo",Ótimo atendimento,Z1379PJelisabethg
2151,189162,Coco Bambu Lago Sul,0,5,2013-1-1,2013-1-31,"Esse restaurante é perfeito, maravilhoso, tudo de bom! Tem que ir cedo e com muita vontade de comer lá, pois é muito lotado. Quando eu fui fiquei com meu marido e amigos na sala de espera por 1 hora e 20 minutos, mas valeu todos...Mais",Perfeito!,Suellen G
2152,116155,Coco Bambu Manaus,0,5,2018-3-1,2018-3-8,"Apesar da fila, vale a pena a espera, muito bom o atendimento e o melhor camarão do mundo. Garçom Senna super atencioso",Muito bom,Darius N
2153,133161,Coco Bambu Frutos do Mar,1,5,2018-2-1,2018-5-14,"O restaurante é muito bonito e confortável, pedimos uma porção para 2 que comeriam 4 pessoas facilmente. O preço faz jus ao oferecido, o prato tinha camarões enormes e era extremamente saboroso. Super recomendo!",Comida Farta,Camilla L
2154,139072,Coco Bambu Anália Franco,0,5,2019-10-1,2019-10-8,"Garçon Domingos e Ricardo mombaça Comida maravilhosa e cocada espetacular , com certesa voltaremos mais vezes.",Aniversario mamis,Silvana M
2155,41485,Coco Bambu Brasília Shopping,0,5,2018-6-1,2018-6-25,"O atendimento foi excelente, cito os nomes de Elder, Carlos e Wellington. A comida estava maravilhosa",Atendimento e alimentação,osmandaaraujo
2156,115180,Coco Bambu Porto Alegre,0,5,2016-12-1,2016-12-24,"Há muito tempo esperava o Coco Bambu chegar em Porto Alegre! Quando ia num fora, só perguntava, quando vocês vão abrir lá? Agora que chegou, podemos aproveitar à vontade coisas que só podíamos comer quando viajávamos. E eles seguem o padrão de qualidade, tanto no...Mais",Agora sim!,370artura
2157,16585,Coco Bambu Frutos do Mar,1,5,2019-6-1,2019-6-21,Excelente! Música ao vivo! Ambiente confortável e agradeceu. Comida e atendimento de primeira pelo garçom Antônio Santo!,Almoço (com vista pro mar),hpgurgel
2158,51848,Coco Bambu Botafogo Rio,0,5,2021-11-1,2021-11-24,Espetacular! Qualidade do prato e do atendimento. O garçom Fernando muito atencioso e educado. Serviço excelente. Voltaremos sempre!,Jantar,Stnegger
2159,65527,Coco Bambu Brasília Shopping,0,5,2018-1-1,2018-1-30,"Fomos comemora o aniversário de minha irmã, sogra é cunhadas nesse restaurante que sempre tem uma comida excelente, atendimento do garçom Expedito impecável e ágil. Além da cortesia carinhosa e especial para aniversariante. Parabéns a direção e a todos os funcionários, em especial ao Expedito...Mais",Aniversário ,Patricia03AF
2160,62349,Coco Bambu JK,0,4,2013-12-1,2013-12-23,"Fui ao Coco Bambu louca por camarões! Experimentei o Camarões Internacional, a simples modo a única coisa que tenho a dizer é: NADA MELHOR! cada colherada uns 15 camarões, o molho branco com queijo deixa o arroz sensacional. Também experimentamos o Camarão empanado com catupiry...Mais",Incrível!,raphaelas2013
