Unnamed: 0,nomeRestaurante,curtidas,rating,dataVisita,dataPublicacao,comentario,titulo,IDUsuarioFK,annotations,Unnamed: 0.1
100970,Coco Bambu Conceito BH Shopping,0,5,2022-1-1,2022-1-23,estive na sexta feira gostei muito dessa experiência ótimos pratos e um excelente atendimento do garçom paulo,Parabéns,sebastiaog421,"('estive na sexta feira gostei muito dessa experiência ótimos pratos e um excelente atendimento do garçom paulo', {'entities': [(60, 66, 'COMIDA'), (82, 109, 'SERVIÇO')]})",2617
176223,Coco Bambu - Dom Pastel,1,5,2019-11-1,2019-11-13,o garçom eduardo me atendeu super bem  me mostrou a variedade que o cardápio oferece  muito bom atendimento,jantar em família,Lucca B,"('o garçom eduardo me atendeu super bem  me mostrou a variedade que o cardápio oferece  muito bom atendimento', {'entities': [(68, 76, 'COMIDA'), (2, 16, 'SERVIÇO'), (96, 107, 'SERVIÇO')]})",2618
130762,Coco Bambu Iguatemi Brasilia,2,5,2021-6-1,2021-6-10,fui ao coco bambu do iguatemi brasília e o atendimento foi espetacular  o christian nos atendeu muito bem e foi muito prestativo ,Excelente Atendimento!!,jos_lO4890LE,"('fui ao coco bambu do iguatemi brasília e o atendimento foi espetacular  o christian nos atendeu muito bem e foi muito prestativo ', {'entities': [(7, 17, 'GERAL'), (43, 54, 'SERVIÇO'), (74, 83, 'SERVIÇO'), (21, 29, 'LOCALIZAÇÃO'), (30, 38, 'LOCALIZAÇÃO')]})",2619
127220,Coco Bambu Bahia,0,5,2021-11-1,2021-11-20,boa comida  bom atendimento bom ambiente   volto sim   atendimento de isabel cordial e atencioso 10  ,Almoço em família,Juliocpc,"('boa comida  bom atendimento bom ambiente   volto sim   atendimento de isabel cordial e atencioso 10  ', {'entities': [(32, 40, 'AMBIENTE'), (4, 10, 'COMIDA'), (16, 27, 'SERVIÇO'), (55, 76, 'SERVIÇO')]})",2620
83320,Coco Bambu Anhembi,0,5,2019-2-1,2019-2-9,excelente ambiente   música ao vivo agradável  atendimento qualificadissimo do garçom luciano  muito atencioso e simpático  não só eles como toda equipe ,Comemoração de aniversário,Caio B,"('excelente ambiente   música ao vivo agradável  atendimento qualificadissimo do garçom luciano  muito atencioso e simpático  não só eles como toda equipe ', {'entities': [(10, 18, 'AMBIENTE'), (21, 27, 'AMBIENTE'), (47, 58, 'SERVIÇO'), (79, 93, 'SERVIÇO'), (146, 152, 'SERVIÇO')]})",2621
93826,Coco Bambu Porto Alegre,0,5,2022-8-1,2022-8-1,comida maravilhosa e ambiente muito familiar  atendimento do ricardo foi ótimo  recomendo bastante ,Ótima experiencia,R1035LBmilenab,"('comida maravilhosa e ambiente muito familiar  atendimento do ricardo foi ótimo  recomendo bastante ', {'entities': [(21, 29, 'AMBIENTE'), (0, 6, 'COMIDA'), (46, 68, 'SERVIÇO')]})",2622
31771,Coco Bambu Lago Sul,0,5,2019-7-1,2019-7-13,fomos eu e meu noivo almoçar no coco bambu e como sempre fomos muito bem atendidos  o funcionário mateus foi super receptivo e educado conosco  comida maravilhosa  música excelente e atendimento perfeito  indico demais ,Almoço,Eliane M,"('fomos eu e meu noivo almoçar no coco bambu e como sempre fomos muito bem atendidos  o funcionário mateus foi super receptivo e educado conosco  comida maravilhosa  música excelente e atendimento perfeito  indico demais ', {'entities': [(164, 170, 'AMBIENTE'), (32, 42, 'GERAL'), (144, 150, 'COMIDA'), (86, 104, 'SERVIÇO'), (183, 194, 'SERVIÇO')]})",2623
96110,Coco Bambu Meireles,0,5,2017-12-1,2017-12-14,foi maravilhoso o antendimento as comidas e as bebidas bem geladinhas tudo perfeito quem nos atendeu foi o garçom felipe brito ,Confraternização do Kumon Meireles,lyvialuz,"('foi maravilhoso o antendimento as comidas e as bebidas bem geladinhas tudo perfeito quem nos atendeu foi o garçom felipe brito ', {'entities': [(34, 41, 'COMIDA'), (47, 54, 'BEBIDA'), (18, 30, 'SERVIÇO'), (107, 126, 'SERVIÇO')]})",2624
122860,Coco Bambu JK,0,3,2017-9-1,2017-9-24,cardápio com várias opções   pedimos um filé a paulista e estava muito salgado  atendimento ok  banheiro sujo e com mal cheiro  existe um espaço de leitura para crianças ,Nada demais,bcgo,"('cardápio com várias opções   pedimos um filé a paulista e estava muito salgado  atendimento ok  banheiro sujo e com mal cheiro  existe um espaço de leitura para crianças ', {'entities': [(96, 104, 'AMBIENTE'), (138, 169, 'AMBIENTE'), (0, 8, 'COMIDA'), (40, 55, 'COMIDA'), (80, 91, 'SERVIÇO')]})",2625
53106,Coco Bambu Águas Claras,1,5,2019-10-1,2019-10-31,ambiente super confortável  caio que foi o garçom nos atendeu super bem e foi muito atencioso  todos os pedidos chegaram nos conformes e muito apetitosos ,Muito bom,Flávio L,"('ambiente super confortável  caio que foi o garçom nos atendeu super bem e foi muito atencioso  todos os pedidos chegaram nos conformes e muito apetitosos ', {'entities': [(0, 8, 'AMBIENTE'), (28, 32, 'SERVIÇO'), (43, 49, 'SERVIÇO')]})",2626
124012,Coco Bambu Lago Sul,0,3,2016-11-1,2017-2-14,num primeiro momento o atendimento da mesa ficou a desejar pois outros clientes ao nosso lado foram servidos com as bebidas e entrada com maior velocidade  mas ao expressar o meu descontentamento  tomaram com muita atenção e alto poder de resposta a observação  se superaram mais,Muito bom ,Priscillapaivaa,"('num primeiro momento o atendimento da mesa ficou a desejar pois outros clientes ao nosso lado foram servidos com as bebidas e entrada com maior velocidade  mas ao expressar o meu descontentamento  tomaram com muita atenção e alto poder de resposta a observação  se superaram mais', {'entities': [(126, 133, 'COMIDA'), (116, 123, 'BEBIDA'), (23, 34, 'SERVIÇO')]})",2627
171075,Coco Bambu Flamboyant,0,5,2017-9-1,2017-9-21,tudo muito bom  atendimento excelente  garçons atenciosos  quem nos atendeu foi hallysson  muito prestativo  comida maravilhosa  parabéns ao chef ,Excelente,sibmatos,"('tudo muito bom  atendimento excelente  garçons atenciosos  quem nos atendeu foi hallysson  muito prestativo  comida maravilhosa  parabéns ao chef ', {'entities': [(109, 115, 'COMIDA'), (16, 27, 'SERVIÇO'), (39, 46, 'SERVIÇO'), (80, 89, 'SERVIÇO')]})",2628
168067,Coco Bambu JK,0,5,2018-5-1,2018-5-25,amamos  muito obrigada pelo atendimento do paulo cleyton  rodrigo uchoa e toda a equipe  gostamos muito da banda  rebeca elts e sergio souza que gentilmente cantou a nossa musica  a thousand years   recomendo muito ,Comemoração de 5 anos de casamento,Elizandra Crist... S,"('amamos  muito obrigada pelo atendimento do paulo cleyton  rodrigo uchoa e toda a equipe  gostamos muito da banda  rebeca elts e sergio souza que gentilmente cantou a nossa musica  a thousand years   recomendo muito ', {'entities': [(81, 87, 'SERVIÇO')]})",2629
71992,Coco Bambu Lago Sul,0,5,2017-12-1,2017-12-14,o atendimento é nota dez  o garçom geraldo sempre solícito  nos atendeu muito bem   o camarão internacional é maravilhoso  e o petit gateau é o melhor que já provei em bsb   sem contar a vista que é uma lindeza ,"Atendimento maravilho, comida deliciosa! ",Gabriela O,"('o atendimento é nota dez  o garçom geraldo sempre solícito  nos atendeu muito bem   o camarão internacional é maravilhoso  e o petit gateau é o melhor que já provei em bsb   sem contar a vista que é uma lindeza ', {'entities': [(187, 192, 'AMBIENTE'), (86, 107, 'COMIDA'), (127, 139, 'COMIDA'), (2, 13, 'SERVIÇO'), (28, 42, 'SERVIÇO'), (168, 171, 'LOCALIZAÇÃO')]})",2630
88029,Coco Bambu - Dom Pastel,2,5,2019-10-1,2019-10-31,bom preço  buffet a quilo  r  65 nov19  com muita variedade de pratos  doces espetaculares  ar condicionado  gostei e voltarei  indico ,Bom preço. Buffet a quilo,Marcio H,"('bom preço  buffet a quilo  r  65 nov19  com muita variedade de pratos  doces espetaculares  ar condicionado  gostei e voltarei  indico ', {'entities': [(11, 17, 'COMIDA'), (63, 69, 'COMIDA'), (4, 9, 'PREÇO')]})",2631
16280,Coco Bambu Lago Sul,0,5,2020-2-1,2020-2-3,excelente comida e atendimento  o garçom kelvin nos atendeu com excelência  o almoço chegou rápido  comemos com boa música ao vivo ,Almoço,53lorenm,"('excelente comida e atendimento  o garçom kelvin nos atendeu com excelência  o almoço chegou rápido  comemos com boa música ao vivo ', {'entities': [(116, 122, 'AMBIENTE'), (10, 16, 'COMIDA'), (19, 30, 'SERVIÇO'), (34, 47, 'SERVIÇO')]})",2632
65799,Coco Bambu Lago Sul,0,5,2018-6-1,2018-8-8,otima refeição   ambiente amplo a arejado   brinquedoteca para divertir as crianças  paga   deveria ser gratis ,Bom e agradavel,Nici R,"('otima refeição   ambiente amplo a arejado   brinquedoteca para divertir as crianças  paga   deveria ser gratis ', {'entities': [(17, 25, 'AMBIENTE'), (44, 57, 'AMBIENTE'), (6, 14, 'COMIDA')]})",2633
137983,Coco Bambu Recife,0,5,2020-12-1,2020-12-3,muito bem atendido pelo ricardo e welisson  camarão coco bambu excelente  musica ao vivo relaxante            ,Almoço,armandon241,"('muito bem atendido pelo ricardo e welisson  camarão coco bambu excelente  musica ao vivo relaxante            ', {'entities': [(74, 80, 'AMBIENTE'), (44, 62, 'COMIDA'), (24, 42, 'SERVIÇO')]})",2634
140883,Coco Bambu Londrina,0,5,2021-11-1,2021-11-11,muito bom  ótimo atendimento  comida maravilhosa   todos os pratos que pedimos estavam uma delíciaaaaa ,Jantar com as amigas,192nayaram,"('muito bom  ótimo atendimento  comida maravilhosa   todos os pratos que pedimos estavam uma delíciaaaaa ', {'entities': [(30, 36, 'COMIDA'), (60, 66, 'COMIDA'), (17, 28, 'SERVIÇO')]})",2635
185078,Coco Bambu JK,1,5,2019-7-1,2019-7-5,ótimo atendimento  almoço agradável  atendimento nota mil   a parte para o márcio coti q tornou o q já era saboroso em algo ainda melhor,Almoço pré férias,Tatiana F,"('ótimo atendimento  almoço agradável  atendimento nota mil   a parte para o márcio coti q tornou o q já era saboroso em algo ainda melhor', {'entities': [(6, 17, 'SERVIÇO'), (37, 48, 'SERVIÇO'), (75, 86, 'SERVIÇO')]})",2636
78257,Coco Bambu Sul Restaurante,1,5,2019-10-1,2019-10-10,excelente atendimento do garçom josé é do metre celio comida maravilhosa ambiente aconchegante recomendo sem medo,Almoço entre amigas,julianes46,"('excelente atendimento do garçom josé é do metre celio comida maravilhosa ambiente aconchegante recomendo sem medo', {'entities': [(73, 81, 'AMBIENTE'), (54, 60, 'COMIDA'), (10, 36, 'SERVIÇO'), (42, 53, 'SERVIÇO')]})",2637
84846,Coco Bambu Brasília Shopping,1,5,2017-11-1,2017-11-3,lugar aconchegante  comida muito boa  serviço excelente  o carlos henrique nos atendeu muito bem  muitas opções de comida  inclusive comidas vegetarianas  a lasanha de berinjela é uma delicia  e a capiroska de coco é a melhor ,Serviço e comida muito bons! ,Fernanda B,"('lugar aconchegante  comida muito boa  serviço excelente  o carlos henrique nos atendeu muito bem  muitas opções de comida  inclusive comidas vegetarianas  a lasanha de berinjela é uma delicia  e a capiroska de coco é a melhor ', {'entities': [(0, 5, 'GERAL'), (20, 26, 'COMIDA'), (115, 121, 'COMIDA'), (133, 140, 'COMIDA'), (157, 177, 'COMIDA'), (197, 214, 'BEBIDA'), (38, 45, 'SERVIÇO'), (59, 74, 'SERVIÇO')]})",2638
149986,Coco Bambu Anália Franco,0,5,2018-8-1,2018-8-22,elogiar o pablo pelo atendimento e agradecer a casa pela qualidade dos pratos  música ambiente adequada  experiência maravilhosa,Almoço agradável,SuleniS,"('elogiar o pablo pelo atendimento e agradecer a casa pela qualidade dos pratos  música ambiente adequada  experiência maravilhosa', {'entities': [(79, 85, 'AMBIENTE'), (47, 51, 'GERAL'), (71, 77, 'COMIDA'), (10, 15, 'SERVIÇO'), (21, 32, 'SERVIÇO')]})",2639
147905,Coco Bambu Cuiabá,0,5,2021-8-1,2021-8-27,amamos o local   bem confortável com pratos épicos    bem saborosos   maitre thiago a todo momento nos fazendo boas recomendações   belo espaço kids  tudo 10 ,Bem recebidos..,270adriellym,"('amamos o local   bem confortável com pratos épicos    bem saborosos   maitre thiago a todo momento nos fazendo boas recomendações   belo espaço kids  tudo 10 ', {'entities': [(137, 148, 'AMBIENTE'), (9, 14, 'GERAL'), (37, 43, 'COMIDA'), (70, 83, 'SERVIÇO')]})",2640
80580,Coco Bambu - Dom Pastel,0,5,2018-5-1,2018-5-9,atendimento excelente  comida excelente  atendimento do garçom eduardo foi impecável  muito atencioso ,EXCELENTE,Lígia V,"('atendimento excelente  comida excelente  atendimento do garçom eduardo foi impecável  muito atencioso ', {'entities': [(23, 29, 'COMIDA'), (0, 11, 'SERVIÇO'), (41, 70, 'SERVIÇO')]})",2641
73420,Coco Bambu JK,0,3,2016-12-1,2017-10-21,ambiente agradável  onde no passado funcionava o tgi friday  serviço atencioso e comida boa  solicite pratos com frutos do mar  porções generosas   evite os horários com filas para não se irritar com a demora ,Chegue cedo e evite as filas,tvdiretor,"('ambiente agradável  onde no passado funcionava o tgi friday  serviço atencioso e comida boa  solicite pratos com frutos do mar  porções generosas   evite os horários com filas para não se irritar com a demora ', {'entities': [(0, 8, 'AMBIENTE'), (81, 87, 'COMIDA'), (102, 108, 'COMIDA'), (113, 126, 'COMIDA'), (128, 135, 'COMIDA'), (61, 68, 'SERVIÇO')]})",2642
179799,Coco Bambu Meireles,0,5,2015-11-1,2016-2-16,ótimo restaurante  com diversos tipos de comidas deliciosas  muito bem localizado  próximo da feirinha da praia de iracema ,Restaurante,mvdiego,"('ótimo restaurante  com diversos tipos de comidas deliciosas  muito bem localizado  próximo da feirinha da praia de iracema ', {'entities': [(6, 17, 'GERAL'), (41, 48, 'COMIDA'), (106, 122, 'LOCALIZAÇÃO')]})",2643
144116,Coco Bambu Bahia,0,5,2019-7-1,2019-7-26,ótimo jantar  atendimento nota 10  cardápio nota 10  parabéns  aguardando ansiosa uma próxima oportunidade   ,Maravilhoso,Néia Q,"('ótimo jantar  atendimento nota 10  cardápio nota 10  parabéns  aguardando ansiosa uma próxima oportunidade   ', {'entities': [(35, 43, 'COMIDA'), (14, 25, 'SERVIÇO')]})",2644
22045,Coco Bambu Porto Alegre,0,5,2018-9-1,2019-2-13,ambiente agradável  atendimento com cortesia  destaco o atendimento do garçom e o encaminhamento ao bar  frente ao número de pessoas presentes para jantar ,Excelente atendimento,FlaviaLaitano,"('ambiente agradável  atendimento com cortesia  destaco o atendimento do garçom e o encaminhamento ao bar  frente ao número de pessoas presentes para jantar ', {'entities': [(0, 8, 'AMBIENTE'), (20, 31, 'SERVIÇO'), (56, 77, 'SERVIÇO')]})",2645
43180,Coco Bambu JK,1,5,2019-6-1,2019-6-23,fomos bem atendidos sem fila de espera  musica agradavel  comida boa e boas sugestões  do garçom  também  aprovamos a cerveja da casa ,Atendimento Gil,Jéssica Natacha P,"('fomos bem atendidos sem fila de espera  musica agradavel  comida boa e boas sugestões  do garçom  também  aprovamos a cerveja da casa ', {'entities': [(40, 46, 'AMBIENTE'), (58, 64, 'COMIDA'), (118, 125, 'BEBIDA'), (90, 96, 'SERVIÇO')]})",2646
88840,Coco Bambu São Luís,0,5,2018-5-1,2018-5-10,atendimento perfeito   o garçom joão thiago altamente educado  gentil   profissional e solicito   apto a resolver qq problema que venha a aparecer e sugeriu as melhores opções do cardápio  ,Aniversário ,Karla F,"('atendimento perfeito   o garçom joão thiago altamente educado  gentil   profissional e solicito   apto a resolver qq problema que venha a aparecer e sugeriu as melhores opções do cardápio  ', {'entities': [(179, 187, 'COMIDA'), (0, 11, 'SERVIÇO'), (25, 43, 'SERVIÇO')]})",2647
124662,Coco Bambu São Luís,0,5,2015-7-1,2015-8-12,o coco bambu de são luís não deixa nada a desejar  super bem localizado  no bairro do calhau  área nobre da cidade  oferece uma grande variedade de pratos e bebidas  o lugar é bem frequentado e a especialidade da casa são os mariscos mas as mais,Perfeito,Flávia A,"('o coco bambu de são luís não deixa nada a desejar  super bem localizado  no bairro do calhau  área nobre da cidade  oferece uma grande variedade de pratos e bebidas  o lugar é bem frequentado e a especialidade da casa são os mariscos mas as mais', {'entities': [(2, 12, 'GERAL'), (168, 173, 'GERAL'), (213, 217, 'GERAL'), (148, 154, 'COMIDA'), (225, 233, 'COMIDA'), (157, 164, 'BEBIDA'), (16, 24, 'LOCALIZAÇÃO'), (76, 92, 'LOCALIZAÇÃO')]})",2648
138080,Coco Bambu Manaus,0,5,2021-6-1,2021-6-26,ótimo atendimento  principalmente por parte do frança que foi muito atencioso e prestativo   comida excelente  nada a reclamar  volto sempre ,Nota 10!,liercelira,"('ótimo atendimento  principalmente por parte do frança que foi muito atencioso e prestativo   comida excelente  nada a reclamar  volto sempre ', {'entities': [(93, 99, 'COMIDA'), (6, 17, 'SERVIÇO'), (47, 53, 'SERVIÇO')]})",2649
46597,Coco Bambu,0,5,2017-10-1,2017-10-13,o restaurante tem um excelente ambiente  ótimo atendimento e tempo de espera bem pequeno além do ótimo preço,Fantástico!!,leonardocatapan,"('o restaurante tem um excelente ambiente  ótimo atendimento e tempo de espera bem pequeno além do ótimo preço', {'entities': [(31, 39, 'AMBIENTE'), (2, 13, 'GERAL'), (47, 58, 'SERVIÇO'), (103, 108, 'PREÇO')]})",2650
30125,Coco Bambu Lago Sul,0,5,2016-1-1,2016-1-2,restaurante com comida boa  generosa e ambiente agradável  ótimo para reunir a família e grupos de amigos  comida farta e bem feita  garçons atentos e atenciosos ,Camarão no capricho,lucianac772,"('restaurante com comida boa  generosa e ambiente agradável  ótimo para reunir a família e grupos de amigos  comida farta e bem feita  garçons atentos e atenciosos ', {'entities': [(39, 47, 'AMBIENTE'), (0, 11, 'GERAL'), (16, 22, 'COMIDA'), (107, 113, 'COMIDA'), (133, 140, 'SERVIÇO')]})",2651
131180,Coco Bambu,0,4,2019-1-1,2019-1-15,comida de qualidade aceitável  franquia  é bom mas não excelente  100 caracters  really annoying tripadvisor ,Consistente.,augumachado,"('comida de qualidade aceitável  franquia  é bom mas não excelente  100 caracters  really annoying tripadvisor ', {'entities': [(31, 39, 'GERAL'), (0, 6, 'COMIDA')]})",2652
151163,Coco Bambu,0,5,2017-6-1,2017-6-29,atendimento perfeito  parabéns a equipe em especial ao keilon e o metre maycon   os pratos foram servidos a contento  na temperatura ideal e sem demora    ambiente sempre agradável e musica boa ,Divino ,Marcello K,"('atendimento perfeito  parabéns a equipe em especial ao keilon e o metre maycon   os pratos foram servidos a contento  na temperatura ideal e sem demora    ambiente sempre agradável e musica boa ', {'entities': [(155, 163, 'AMBIENTE'), (183, 189, 'AMBIENTE'), (84, 90, 'COMIDA'), (0, 11, 'SERVIÇO'), (33, 39, 'SERVIÇO'), (55, 61, 'SERVIÇO'), (66, 78, 'SERVIÇO')]})",2653
42820,Coco Bambu Brasília Shopping,0,4,2021-8-1,2021-8-22,excelente  ambiente  muito agradável  ótimo atendimento  dos garçons e equipe além de comida boa  recomendo ,Coco Bambu,582janainal,"('excelente  ambiente  muito agradável  ótimo atendimento  dos garçons e equipe além de comida boa  recomendo ', {'entities': [(11, 19, 'AMBIENTE'), (86, 92, 'COMIDA'), (71, 77, 'SERVIÇO')]})",2654
137939,Coco Bambu São Luís,0,5,2019-3-1,2019-3-10,adorei o atendimento do garçom abreu  a camida é maravilhosa  ambiente aconchegante e agradável  retornaremos em breve para degustar novos pratos ,Camarão Internacional ,maildel2019,"('adorei o atendimento do garçom abreu  a camida é maravilhosa  ambiente aconchegante e agradável  retornaremos em breve para degustar novos pratos ', {'entities': [(62, 70, 'AMBIENTE'), (40, 46, 'COMIDA'), (139, 145, 'COMIDA'), (9, 36, 'SERVIÇO')]})",2655
45761,Coco Bambu Brasília Shopping,1,5,2016-5-1,2016-5-9,a qualidade e o sabor da comida fazem valer a pena os minutos de espera  desde as entradas até a sobremesa é uma prazeirosa experiência  o atendimento é sempre um ponto positivo da casa ,Sempre uma experiência maravilhosa,Gabriela T,"('a qualidade e o sabor da comida fazem valer a pena os minutos de espera  desde as entradas até a sobremesa é uma prazeirosa experiência  o atendimento é sempre um ponto positivo da casa ', {'entities': [(181, 185, 'GERAL'), (25, 31, 'COMIDA'), (82, 90, 'COMIDA'), (97, 106, 'COMIDA'), (139, 150, 'SERVIÇO')]})",2656
16032,Coco Bambu Park Shopping,3,5,2020-10-1,2020-10-12,fui com a família num dia de feriado  o restaurante com fila na porta  fomos atendidos pelo isac  garçom de uma gentileza  uma educação  alegria e prestatividade que nos encantaram  obrigada a toda equipe cocobambu ,Excelente atendimento!!,Raíssa L,"('fui com a família num dia de feriado  o restaurante com fila na porta  fomos atendidos pelo isac  garçom de uma gentileza  uma educação  alegria e prestatividade que nos encantaram  obrigada a toda equipe cocobambu ', {'entities': [(40, 51, 'GERAL'), (205, 214, 'GERAL'), (198, 204, 'SERVIÇO')]})",2657
151317,Coco Bambu São Luís,0,4,2016-5-1,2016-5-24,um bom restaurante  bem romântico  aconchegante  arquitetura legal  com uma culinária maravilhosa  pizza saborosa  precisa melhorar só no tempo da entrega dos pratos ,Recomendo ,Ana F,"('um bom restaurante  bem romântico  aconchegante  arquitetura legal  com uma culinária maravilhosa  pizza saborosa  precisa melhorar só no tempo da entrega dos pratos ', {'entities': [(49, 60, 'AMBIENTE'), (7, 18, 'GERAL'), (76, 85, 'COMIDA'), (99, 104, 'COMIDA'), (159, 165, 'COMIDA')]})",2658
163098,Coco Bambu - Dom Pastel,1,5,2021-1-1,2021-1-16,experiência incrível  o atendimento impecável do antoniones  uma pessoa que trata você de uma forma incrível  a comida estava incrível como sempre  dom pastel é o melhor coco bambu sem comparação com qualquer outro ,Almoço em família,Tavaresgabi,"('experiência incrível  o atendimento impecável do antoniones  uma pessoa que trata você de uma forma incrível  a comida estava incrível como sempre  dom pastel é o melhor coco bambu sem comparação com qualquer outro ', {'entities': [(170, 180, 'GERAL'), (112, 118, 'COMIDA'), (24, 35, 'SERVIÇO'), (49, 59, 'SERVIÇO'), (148, 158, 'LOCALIZAÇÃO')]})",2659
10743,Coco Bambu JK,0,4,2018-9-1,2018-9-23,atendimento muito bom do clayton viana  comida muito boa  pedimos o camarao praia de olinda  não gostei muito da música ao vivo ,Jantar casal muito bom,Ana Luiza C,"('atendimento muito bom do clayton viana  comida muito boa  pedimos o camarao praia de olinda  não gostei muito da música ao vivo ', {'entities': [(113, 119, 'AMBIENTE'), (40, 46, 'COMIDA'), (68, 91, 'COMIDA'), (0, 11, 'SERVIÇO'), (25, 38, 'SERVIÇO')]})",2660
95318,Coco Bambu Lago Sul,0,5,2016-2-1,2016-4-27,o lugar é maravilhoso  a comida excelente  fui no sábado à tarde e é possível ficar na varanda e ver por do sol  serviço de boa qualidade ,Excelente,marcosr206,"('o lugar é maravilhoso  a comida excelente  fui no sábado à tarde e é possível ficar na varanda e ver por do sol  serviço de boa qualidade ', {'entities': [(87, 94, 'AMBIENTE'), (2, 7, 'GERAL'), (25, 31, 'COMIDA'), (113, 120, 'SERVIÇO')]})",2661
88030,Coco Bambu - Dom Pastel,1,5,2019-10-1,2019-10-31,no momento tem uma boa promoção para almoço  fomos atendidos pelo eduardo  bom atendimento  bom ambiente,Almoço,Georgecamelo,"('no momento tem uma boa promoção para almoço  fomos atendidos pelo eduardo  bom atendimento  bom ambiente', {'entities': [(96, 104, 'AMBIENTE'), (66, 73, 'SERVIÇO'), (79, 90, 'SERVIÇO'), (23, 31, 'PREÇO')]})",2662
25192,Coco Bambu - Dom Pastel,0,5,2016-9-1,2016-9-21,ambiente muito agradável  comida maravilhosa  minha dica é o camarão internacional para duas pessoas  que no meu ponto de vista serve até  4 pessoas tranquilamente  recomendo ,Perfeito,PedroT1128,"('ambiente muito agradável  comida maravilhosa  minha dica é o camarão internacional para duas pessoas  que no meu ponto de vista serve até  4 pessoas tranquilamente  recomendo ', {'entities': [(0, 8, 'AMBIENTE'), (26, 32, 'COMIDA'), (61, 82, 'COMIDA')]})",2663
865,Coco Bambu JK,0,5,2018-11-1,2018-11-3,excelente atendimento da equipe  principalmente do garçom cleber muito educado e atencioso  a comida como sempre excelente  hambiente agradável e confortável ,Impecável,Jair A,"('excelente atendimento da equipe  principalmente do garçom cleber muito educado e atencioso  a comida como sempre excelente  hambiente agradável e confortável ', {'entities': [(124, 133, 'AMBIENTE'), (94, 100, 'COMIDA'), (10, 31, 'SERVIÇO'), (51, 64, 'SERVIÇO')]})",2664
133890,Coco Bambu Lago Sul,1,2,2017-8-1,2017-11-7,nao gosto  usa receitas duvidosas com muito laticinios misturado com peixe  nao eh um restaurante de frutos do mar de raiz mais,caro e mistura lacteos com peixe no cardapio.,Carlos A,"('nao gosto  usa receitas duvidosas com muito laticinios misturado com peixe  nao eh um restaurante de frutos do mar de raiz mais', {'entities': [(86, 97, 'GERAL'), (44, 54, 'COMIDA'), (69, 74, 'COMIDA'), (101, 114, 'COMIDA')]})",2665
179424,Coco Bambu Manaus,0,5,2018-2-1,2018-3-5,restaurante com ambiente super agradável e preços ajustados à realidade do que é serviço  atendimento super especial  praticamente 1 garçom para cada mesa  não falta nada  extensa carta de vinhos e de pratos  comida super saborosa e com porções generosas ,Jantar especial,Rogério P,"('restaurante com ambiente super agradável e preços ajustados à realidade do que é serviço  atendimento super especial  praticamente 1 garçom para cada mesa  não falta nada  extensa carta de vinhos e de pratos  comida super saborosa e com porções generosas ', {'entities': [(16, 24, 'AMBIENTE'), (0, 11, 'GERAL'), (201, 207, 'COMIDA'), (237, 244, 'COMIDA'), (180, 195, 'BEBIDA'), (81, 88, 'SERVIÇO'), (90, 101, 'SERVIÇO'), (133, 139, 'SERVIÇO'), (43, 49, 'PREÇO')]})",2666
150628,Coco Bambu Anhembi,0,5,2017-8-1,2017-9-4,o metre e garçon que me atenderam são bem simpáticos  e ajudaram a escolher o prato principal  camarão internacional  estava maravilhoso recomendo ,Jantar Sábado a noite casal aniversário!,Nelson J,"('o metre e garçon que me atenderam são bem simpáticos  e ajudaram a escolher o prato principal  camarão internacional  estava maravilhoso recomendo ', {'entities': [(78, 93, 'COMIDA'), (95, 116, 'COMIDA'), (2, 16, 'SERVIÇO'), (24, 33, 'SERVIÇO')]})",2667
58845,Coco Bambu Market Place,2,5,2020-1-1,2020-1-26,muito bem atendido e comida espetacular   garçom joão paulo  atencioso e ótimo atendimento  recomendo e voltarei,Jantar shoping,Guilherme B,"('muito bem atendido e comida espetacular   garçom joão paulo  atencioso e ótimo atendimento  recomendo e voltarei', {'entities': [(21, 27, 'COMIDA'), (42, 59, 'SERVIÇO'), (79, 90, 'SERVIÇO')]})",2668
10275,Coco Bambu Londrina,2,5,2019-11-1,2019-11-29,espetacular da entrada ao término uma experiência única que vale a pena  parabéns ao ramon que nos atendeu num padrão de excelência que nunca fui em minha vida vida longa ao coco bambu londrina,Espetacular..da entrada ao,rodrigopresti,"('espetacular da entrada ao término uma experiência única que vale a pena  parabéns ao ramon que nos atendeu num padrão de excelência que nunca fui em minha vida vida longa ao coco bambu londrina', {'entities': [(174, 184, 'GERAL'), (85, 90, 'SERVIÇO'), (185, 193, 'LOCALIZAÇÃO')]})",2669
138216,Coco Bambu Brasília Shopping,0,5,2018-7-1,2018-7-22,ótimo atendimento garçon emilson  eficiência da cozinha  camarão internacional como sempre o preferido,Almoço familiar!!,jgrance,"('ótimo atendimento garçon emilson  eficiência da cozinha  camarão internacional como sempre o preferido', {'entities': [(57, 78, 'COMIDA'), (6, 32, 'SERVIÇO')]})",2670
